"V1" "V2"
"" "E264_arachd[c]_coa[c]_complex" "E35_dag_pf_16_0_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E207_dag_pf_16_0_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E35_dag_pf_16_0_18_2[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E207_dag_pf_16_0_18_2[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E35_dag_pf_18_0_18_0[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E207_dag_pf_18_0_18_0[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E35_dag_pf_18_0_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E207_dag_pf_18_0_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E35_dag_pf_18_1_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E207_dag_pf_18_1_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E35_dag_pf_16_0_20_4[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E207_dag_pf_16_0_20_4[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E193_fru[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E195_4ahmmp[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E251_2ahhmp[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E251_6hmhpt[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E20_mi1456p[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E155_mi1456p[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E158_mi1456p[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E24_pail34p_pf_16_0_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E356_pail34p_pf_16_0_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E24_pail34p_pf_18_0_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E356_pail34p_pf_18_0_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E72_pail3p_pf_16_0_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E350_pail3p_pf_16_0_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E351_pail3p_pf_16_0_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E72_pail3p_pf_18_0_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E350_pail3p_pf_18_0_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E351_pail3p_pf_18_0_18_1[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E54_coa[c]_lgn[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E264_coa[c]_lgn[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E266_coa[c]_lgn[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E267_coa[c]_lgn[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E268_coa[c]_lgn[c]_complex"
"" "E264_arachd[c]_coa[c]_complex" "E109_acgam[c]_complex"
"" "(x(59)" "E264_arachd[c]_coa[c]_complex"
"" "x(63))" "E264_arachd[c]_coa[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E267_arachd[c]_coa[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E268_arachd[c]_coa[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E195_4ampm[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E35_dag_pf_16_0_16_0[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E207_dag_pf_16_0_16_0[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E35_dag_pf_16_0_18_0[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E207_dag_pf_16_0_18_0[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E35_dag_pf_16_0_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E207_dag_pf_16_0_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E35_dag_pf_16_0_18_2[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E207_dag_pf_16_0_18_2[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E35_dag_pf_18_0_18_0[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E207_dag_pf_18_0_18_0[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E35_dag_pf_18_0_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E207_dag_pf_18_0_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E35_dag_pf_18_1_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E207_dag_pf_18_1_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E35_dag_pf_16_0_20_4[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E207_dag_pf_16_0_20_4[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E193_fru[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E195_4ahmmp[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E251_2ahhmp[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E251_6hmhpt[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E20_mi1456p[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E155_mi1456p[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E158_mi1456p[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E24_pail34p_pf_16_0_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E356_pail34p_pf_16_0_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E24_pail34p_pf_18_0_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E356_pail34p_pf_18_0_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E72_pail3p_pf_16_0_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E350_pail3p_pf_16_0_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E351_pail3p_pf_16_0_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E72_pail3p_pf_18_0_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E350_pail3p_pf_18_0_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E351_pail3p_pf_18_0_18_1[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E54_coa[c]_lgn[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E264_coa[c]_lgn[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E266_coa[c]_lgn[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E267_coa[c]_lgn[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E268_coa[c]_lgn[c]_complex"
"" "E266_arachd[c]_coa[c]_complex" "E109_acgam[c]_complex"
"" "(x(59)" "E266_arachd[c]_coa[c]_complex"
"" "x(63))" "E266_arachd[c]_coa[c]_complex"
"" "E267_arachd[c]_coa[c]_complex" "E268_arachd[c]_coa[c]_complex"
"" "E267_arachd[c]_coa[c]_complex" "E195_4ampm[c]_complex"
"" "E267_arachd[c]_coa[c]_complex" "E35_dag_pf_16_0_16_0[c]_complex"
"" "E267_arachd[c]_coa[c]_complex" "E207_dag_pf_16_0_16_0[c]_complex"
"" "E267_arachd[c]_coa[c]_complex" "E35_dag_pf_16_0_18_0[c]_complex"
"" "E267_arachd[c]_coa[c]_complex" "E207_dag_pf_16_0_18_0[c]_complex"
