"V1" "V2"
"" "2 hydroxy 3 methyl butanoate" "E266_h2o[c]_prbamp[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E256_2mahmp[c]_4mpetz[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E149_decacp[c]_malacp[c]_complex"
"" "2 hydroxy 3 methyl butanoate" "E149_ddeacp[c]_malacp[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E66_alac__S[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E324_alac__S[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E82_3mop[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E6_adn[c]_h2o[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E94_adn[c]_h2o[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E104_al26da[c]_h2o[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E93_dad_2[c]_h2o[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E180_dcyt[c]_h2o[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E191_26dap__M[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E296_dttp[c]_g1p[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E63_atp[c]_g1p[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E325_glu__L[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E106_eig3p[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E108_2cpr5p[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E149_butacp[c]_malacp[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E234_phpyr[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E255_4ppcys[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E261_pphn[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E266_h2o[c]_prbamp[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E256_2mahmp[c]_4mpetz[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E149_decacp[c]_malacp[c]_complex"
"" "2 hydroxy 3 methyl pentanoate" "E149_ddeacp[c]_malacp[c]_complex"
"" "E66_alac__S[c]_complex" "E324_alac__S[c]_complex"
"" "E66_alac__S[c]_complex" "E82_3mop[c]_complex"
"" "E66_alac__S[c]_complex" "E6_adn[c]_h2o[c]_complex"
"" "E66_alac__S[c]_complex" "E94_adn[c]_h2o[c]_complex"
"" "E66_alac__S[c]_complex" "E104_al26da[c]_h2o[c]_complex"
"" "E66_alac__S[c]_complex" "E93_dad_2[c]_h2o[c]_complex"
"" "E66_alac__S[c]_complex" "E180_dcyt[c]_h2o[c]_complex"
"" "E66_alac__S[c]_complex" "E191_26dap__M[c]_complex"
"" "E66_alac__S[c]_complex" "E296_dttp[c]_g1p[c]_complex"
"" "E66_alac__S[c]_complex" "E63_atp[c]_g1p[c]_complex"
"" "E66_alac__S[c]_complex" "E325_glu__L[c]_complex"
"" "E66_alac__S[c]_complex" "E106_eig3p[c]_complex"
"" "E66_alac__S[c]_complex" "E108_2cpr5p[c]_complex"
"" "E66_alac__S[c]_complex" "E149_butacp[c]_malacp[c]_complex"
"" "E66_alac__S[c]_complex" "E234_phpyr[c]_complex"
"" "E66_alac__S[c]_complex" "E255_4ppcys[c]_complex"
"" "E66_alac__S[c]_complex" "E261_pphn[c]_complex"
"" "E66_alac__S[c]_complex" "E266_h2o[c]_prbamp[c]_complex"
"" "E66_alac__S[c]_complex" "E256_2mahmp[c]_4mpetz[c]_complex"
"" "E66_alac__S[c]_complex" "E149_decacp[c]_malacp[c]_complex"
"" "E66_alac__S[c]_complex" "E149_ddeacp[c]_malacp[c]_complex"
"" "E324_alac__S[c]_complex" "E82_3mop[c]_complex"
"" "E324_alac__S[c]_complex" "E6_adn[c]_h2o[c]_complex"
"" "E324_alac__S[c]_complex" "E94_adn[c]_h2o[c]_complex"
"" "E324_alac__S[c]_complex" "E104_al26da[c]_h2o[c]_complex"
"" "E324_alac__S[c]_complex" "E93_dad_2[c]_h2o[c]_complex"
"" "E324_alac__S[c]_complex" "E180_dcyt[c]_h2o[c]_complex"
"" "E324_alac__S[c]_complex" "E191_26dap__M[c]_complex"
"" "E324_alac__S[c]_complex" "E296_dttp[c]_g1p[c]_complex"
"" "E324_alac__S[c]_complex" "E63_atp[c]_g1p[c]_complex"
"" "E324_alac__S[c]_complex" "E325_glu__L[c]_complex"
"" "E324_alac__S[c]_complex" "E106_eig3p[c]_complex"
"" "E324_alac__S[c]_complex" "E108_2cpr5p[c]_complex"
"" "E324_alac__S[c]_complex" "E149_butacp[c]_malacp[c]_complex"
"" "E324_alac__S[c]_complex" "E234_phpyr[c]_complex"
"" "E324_alac__S[c]_complex" "E255_4ppcys[c]_complex"
"" "E324_alac__S[c]_complex" "E261_pphn[c]_complex"
"" "E324_alac__S[c]_complex" "E266_h2o[c]_prbamp[c]_complex"
"" "E324_alac__S[c]_complex" "E256_2mahmp[c]_4mpetz[c]_complex"
"" "E324_alac__S[c]_complex" "E149_decacp[c]_malacp[c]_complex"
"" "E324_alac__S[c]_complex" "E149_ddeacp[c]_malacp[c]_complex"
"" "E81_atp[c]_complex" "E12_adprib[c]_complex"
"" "E81_atp[c]_complex" "E110_adprib[c]_complex"
"" "E81_atp[c]_complex" "E242_ahcys[c]_complex"
"" "E81_atp[c]_complex" "E13_arg__L[e]_atp[c]_complex"
"" "E81_atp[c]_complex" "E121_asn__L[c]_complex"
"" "E81_atp[c]_complex" "E328_dhap[c]_complex"
"" "E81_atp[c]_complex" "E173_cyst__L[c]_complex"
"" "E81_atp[c]_complex" "E98_arg__L[c]_complex"
"" "Phosphatidylglycerophosphate  lactis specific " "E81_atp[c]_complex"
"" "E81_atp[c]_complex" "E200_dcmp[c]_complex"
"" "E81_atp[c]_complex" "E251_dutp[c]_complex"
"" "E81_atp[c]_complex" "E14_atp[c]_glu__L[e]_complex"
"" "E81_atp[c]_complex" "E52_dutp[c]_complex"
"" "E81_atp[c]_complex" "E300_gam6p[c]_complex"
"" "E81_atp[c]_complex" "E314_gtp[c]_complex"
"" "E81_atp[c]_complex" "E333_gln__L[c]_prpp[c]_complex"
"" "E81_atp[c]_complex" "E173_met__L[c]_complex"
"" "E81_atp[c]_complex" "E139_malt[c]_complex"
"" "E81_atp[c]_complex" "E154_atp[c]_met__L[c]_complex"
"" "E81_atp[c]_complex" "E1_atp[c]_met__L[e]_complex"
"" "E81_atp[c]_complex" "E24_atp[c]_met__L[e]_complex"
"" "E81_atp[c]_complex" "E25_atp[c]_met__L[e]_complex"
"" "E81_atp[c]_complex" "E26_atp[c]_met__L[e]_complex"
"" "E81_atp[c]_complex" "E17_atp[c]_pro__L[e]_complex"
"" "E81_atp[c]_complex" "E84_rhcys[c]_complex"
"" "E81_atp[c]_complex" "E222_6pgl[c]_complex"
"" "E81_atp[c]_complex" "E51_atp[c]_pi[e]_complex"
"" "E81_atp[c]_complex" "E253_ppi[c]_complex"
"" "E81_atp[c]_complex" "E144_pser__L[c]_complex"
"" "E81_atp[c]_complex" "E266_prbatp[c]_complex"
"" "E81_atp[c]_complex" "E269_fdp[c]_complex"
"" "E81_atp[c]_complex" "E173_cys__L[c]_complex"
"" "E81_atp[c]_complex" "E239_phom[c]_complex"
"" "E82_3mop[c]_complex" "E6_adn[c]_h2o[c]_complex"
"" "E82_3mop[c]_complex" "E94_adn[c]_h2o[c]_complex"
"" "E82_3mop[c]_complex" "E104_al26da[c]_h2o[c]_complex"
"" "E82_3mop[c]_complex" "E93_dad_2[c]_h2o[c]_complex"
"" "E82_3mop[c]_complex" "E180_dcyt[c]_h2o[c]_complex"
"" "E82_3mop[c]_complex" "E191_26dap__M[c]_complex"
"" "E82_3mop[c]_complex" "E296_dttp[c]_g1p[c]_complex"
"" "E82_3mop[c]_complex" "E63_atp[c]_g1p[c]_complex"
"" "E82_3mop[c]_complex" "E325_glu__L[c]_complex"
"" "E82_3mop[c]_complex" "E106_eig3p[c]_complex"
"" "E82_3mop[c]_complex" "E108_2cpr5p[c]_complex"
"" "E82_3mop[c]_complex" "E149_butacp[c]_malacp[c]_complex"
"" "E82_3mop[c]_complex" "E234_phpyr[c]_complex"
"" "E82_3mop[c]_complex" "E255_4ppcys[c]_complex"
"" "E82_3mop[c]_complex" "E261_pphn[c]_complex"
"" "E82_3mop[c]_complex" "E266_h2o[c]_prbamp[c]_complex"
"" "E82_3mop[c]_complex" "E256_2mahmp[c]_4mpetz[c]_complex"
"" "E82_3mop[c]_complex" "E149_decacp[c]_malacp[c]_complex"
"" "E82_3mop[c]_complex" "E149_ddeacp[c]_malacp[c]_complex"
"" "E77_atp[c]_co2[c]_complex" "E311_atp[c]_glu__L[c]_complex"
"" "E77_atp[c]_co2[c]_complex" "E64_atp[c]_glutrnagln[c]_complex"
"" "x(271)" "E77_atp[c]_co2[c]_complex"
"" "E77_atp[c]_co2[c]_complex" "E168_atp[c]_dnad[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E94_adn[c]_h2o[c]_complex"
"" "E6_adn[c]_h2o[c]_complex" "E104_al26da[c]_h2o[c]_complex"
