"V1" "V2"
"" "E144_h2o[c]_complex" "E271_rib__D[c]_complex"
"" "E_1" "E_21"
"" "E_1" "E_22"
"" "E_1" "E_83"
"" "E_1" "E_431"
"" "E_1" "E82_h2o[c]_complex"
"" "E_1" "E434_h2o[c]_complex"
"" "E_21" "E_22"
"" "E_21" "E_83"
"" "E_21" "E_431"
"" "E_21" "E82_h2o[c]_complex"
"" "E_21" "E434_h2o[c]_complex"
"" "E_22" "E_83"
"" "E_22" "E_431"
"" "E_22" "E82_h2o[c]_complex"
"" "E_22" "E434_h2o[c]_complex"
"" "E24_atp[c]_h[c]_nadph[c]_complex" "E24_atp[c]_h[c]_nadh[c]_complex"
"" "E50_accoa[c]_h2o[c]_complex" "E302_accoa[c]_h2o[c]_complex"
"" "E269_alac__S[m]_h[m]_complex" "E269_2ahbut[m]_h[m]_complex"
"" "E269_alac__S[m]_h[m]_complex" "E213_acg5p[m]_h[m]_complex"
"" "23dhmb[m]" "23dhmp[m]"
"" "E269_2ahbut[m]_h[m]_complex" "E213_acg5p[m]_h[m]_complex"
"" "E20_h2o[c]_complex" "E199_h2o[c]_complex"
"" "E354_mal__L[m]_complex" "E31_dhlam[m]_complex"
"" "E354_mal__L[m]_complex" "E96_coa[m]_pyr[m]_complex"
"" "E354_mal__L[m]_complex" "E214_acald[m]_h2o[m]_complex"
"" "E354_mal__L[m]_complex" "E41_icit[m]_complex"
"" "E354_mal__L[m]_complex" "E74_atp[m]_complex"
"" "E354_mal__L[m]_complex" "E407_atp[m]_complex"
"" "E354_mal__L[m]_complex" "E412_atp[m]_complex"
"" "E137_imp[c]_complex" "E145_gtp[c]_complex"
"" "E137_imp[c]_complex" "E94_camp[c]_complex"
"" "E137_imp[c]_complex" "E473_camp[c]_complex"
"" "E137_imp[c]_complex" "E475_gln__L[c]_prpp[c]_complex"
"" "E137_imp[c]_complex" "E367_glu__L[c]_nad[c]_complex"
"" "E137_imp[c]_complex" "E152_gln__L[c]_complex"
"" "E_232" "E137_imp[c]_complex"
"" "E137_imp[c]_complex" "E45_imp[c]_nad[c]_complex"
"" "E137_imp[c]_complex" "E288_imp[c]_nad[c]_complex"
"" "E137_imp[c]_complex" "E289_imp[c]_nad[c]_complex"
"" "E137_imp[c]_complex" "E290_imp[c]_nad[c]_complex"
"" "E137_imp[c]_complex" "E294_imp[c]_nad[c]_complex"
"" "E137_imp[c]_complex" "E132_nadp[c]_complex"
"" "E137_imp[c]_complex" "E146_gdp[c]_complex"
"" "E137_imp[c]_complex" "E231_prbatp[c]_complex"
"" "E136_h2o[c]_complex" "E140_h2o[c]_complex"
"" "E145_gtp[c]_complex" "E94_camp[c]_complex"
"" "E145_gtp[c]_complex" "E473_camp[c]_complex"
"" "E145_gtp[c]_complex" "E475_gln__L[c]_prpp[c]_complex"
"" "E145_gtp[c]_complex" "E367_glu__L[c]_nad[c]_complex"
"" "E145_gtp[c]_complex" "E152_gln__L[c]_complex"
"" "E_232" "E145_gtp[c]_complex"
"" "E145_gtp[c]_complex" "E45_imp[c]_nad[c]_complex"
"" "E145_gtp[c]_complex" "E288_imp[c]_nad[c]_complex"
"" "E145_gtp[c]_complex" "E289_imp[c]_nad[c]_complex"
"" "E145_gtp[c]_complex" "E290_imp[c]_nad[c]_complex"
"" "E145_gtp[c]_complex" "E294_imp[c]_nad[c]_complex"
"" "E145_gtp[c]_complex" "E132_nadp[c]_complex"
"" "E145_gtp[c]_complex" "E146_gdp[c]_complex"
"" "E145_gtp[c]_complex" "E231_prbatp[c]_complex"
"" "E457_orn[c]_complex" "E488_gln__L[c]_h[c]_nadh[c]_complex"
"" "E465_paps[c]_complex" "E115_ctp[c]_complex"
"" "E465_paps[c]_complex" "E115_utp[c]_complex"
"" "E465_paps[c]_complex" "E87_udp[c]_complex"
"" "E465_paps[c]_complex" "E4_adp[c]_complex"
"" "E465_paps[c]_complex" "E88_adp[c]_complex"
"" "E465_paps[c]_complex" "E87_gdp[c]_complex"
"" "E465_paps[c]_complex" "E87_cdp[c]_complex"
"" "E465_paps[c]_complex" "E115_atp[c]_complex"
"" "E465_paps[c]_complex" "E115_gtp[c]_complex"
"" "E90_atp[c]_pyr[c]_complex" "E470_atp[c]_pyr[c]_complex"
"" "E94_camp[c]_complex" "E473_camp[c]_complex"
"" "E94_camp[c]_complex" "E475_gln__L[c]_prpp[c]_complex"
"" "E94_camp[c]_complex" "E367_glu__L[c]_nad[c]_complex"
"" "E94_camp[c]_complex" "E152_gln__L[c]_complex"
"" "E_232" "E94_camp[c]_complex"
"" "E94_camp[c]_complex" "E45_imp[c]_nad[c]_complex"
"" "E94_camp[c]_complex" "E288_imp[c]_nad[c]_complex"
"" "E94_camp[c]_complex" "E289_imp[c]_nad[c]_complex"
"" "E94_camp[c]_complex" "E290_imp[c]_nad[c]_complex"
"" "E94_camp[c]_complex" "E294_imp[c]_nad[c]_complex"
"" "E94_camp[c]_complex" "E132_nadp[c]_complex"
"" "E94_camp[c]_complex" "E146_gdp[c]_complex"
"" "E94_camp[c]_complex" "E231_prbatp[c]_complex"
"" "E473_camp[c]_complex" "E475_gln__L[c]_prpp[c]_complex"
"" "E473_camp[c]_complex" "E367_glu__L[c]_nad[c]_complex"
"" "E473_camp[c]_complex" "E152_gln__L[c]_complex"
"" "E_232" "E473_camp[c]_complex"
"" "E473_camp[c]_complex" "E45_imp[c]_nad[c]_complex"
"" "E473_camp[c]_complex" "E288_imp[c]_nad[c]_complex"
"" "E473_camp[c]_complex" "E289_imp[c]_nad[c]_complex"
"" "E473_camp[c]_complex" "E290_imp[c]_nad[c]_complex"
"" "E473_camp[c]_complex" "E294_imp[c]_nad[c]_complex"
"" "E473_camp[c]_complex" "E132_nadp[c]_complex"
"" "E473_camp[c]_complex" "E146_gdp[c]_complex"
"" "E473_camp[c]_complex" "E231_prbatp[c]_complex"
"" "E31_dhlam[m]_complex" "E96_coa[m]_pyr[m]_complex"
"" "E31_dhlam[m]_complex" "E214_acald[m]_h2o[m]_complex"
"" "E31_dhlam[m]_complex" "E41_icit[m]_complex"
"" "E31_dhlam[m]_complex" "E74_atp[m]_complex"
"" "E31_dhlam[m]_complex" "E407_atp[m]_complex"
"" "E31_dhlam[m]_complex" "E412_atp[m]_complex"
"" "E96_coa[m]_pyr[m]_complex" "E214_acald[m]_h2o[m]_complex"
"" "E96_coa[m]_pyr[m]_complex" "E41_icit[m]_complex"
"" "E96_coa[m]_pyr[m]_complex" "E74_atp[m]_complex"
"" "E96_coa[m]_pyr[m]_complex" "E407_atp[m]_complex"
"" "E96_coa[m]_pyr[m]_complex" "E412_atp[m]_complex"
"" "E115_ctp[c]_complex" "E115_utp[c]_complex"
"" "E115_ctp[c]_complex" "E87_udp[c]_complex"
"" "E115_ctp[c]_complex" "E4_adp[c]_complex"
"" "E115_ctp[c]_complex" "E88_adp[c]_complex"
"" "E115_ctp[c]_complex" "E87_gdp[c]_complex"
"" "E115_ctp[c]_complex" "E87_cdp[c]_complex"
"" "E115_ctp[c]_complex" "E115_atp[c]_complex"
"" "E115_ctp[c]_complex" "E115_gtp[c]_complex"
"" "E115_utp[c]_complex" "E87_udp[c]_complex"
"" "E115_utp[c]_complex" "E4_adp[c]_complex"
"" "E115_utp[c]_complex" "E88_adp[c]_complex"
"" "E115_utp[c]_complex" "E87_gdp[c]_complex"
"" "E115_utp[c]_complex" "E87_cdp[c]_complex"
"" "E115_utp[c]_complex" "E115_atp[c]_complex"
"" "E115_utp[c]_complex" "E115_gtp[c]_complex"
