"V1" "V2"
"" "E278_fdp[c]_complex" "E181_dcmp[c]_complex"
"" "E278_fdp[c]_complex" "E181_cmp[c]_complex"
"" "E278_fdp[c]_complex" "E181_dtmp[c]_complex"
"" "E278_fdp[c]_complex" "E181_amp[c]_complex"
"" "E483_alac__S[c]_complex" "E297_asp__L[c]_complex"
"" "E161_ade[c]_h2o[c]_complex" "E297_asp__L[c]_complex"
"" "E266_arg__L[c]_complex" "E297_asp__L[c]_complex"
"" "E297_asp__L[c]_complex" "E247_25dhpp[c]_h2o[c]_complex"
"" "E297_asp__L[c]_complex" "E178_dcyt[c]_h2o[c]_complex"
"" "E297_asp__L[c]_complex" "E178_cytd[c]_h2o[c]_complex"
"" "E297_asp__L[c]_complex" "E201_26dap__M[c]_complex"
"" "E297_asp__L[c]_complex" "E204_dcmp[c]_h2o[c]_complex"
"" "E297_asp__L[c]_complex" "E204_cmp[c]_h2o[c]_complex"
"" "E297_asp__L[c]_complex" "E144_ctp[c]_glyc3p[c]_complex"
"" "E297_asp__L[c]_complex" "E260_glx[c]_complex"
"" "E297_asp__L[c]_complex" "E285_gua[c]_h2o[c]_complex"
"" "E297_asp__L[c]_complex" "E337_eig3p[c]_complex"
"" "E297_asp__L[c]_complex" "E339_2cpr5p[c]_complex"
"" "E297_asp__L[c]_complex" "E151_zn2[c]_complex"
"" "E297_asp__L[c]_complex" "E126_3c4mop[c]_complex"
"" "E297_asp__L[c]_complex" "E357_2me4p[c]_ctp[c]_complex"
"" "E297_asp__L[c]_complex" "E455_12dag3p_BS[c]_ctp[c]_complex"
"" "E128_frdp[c]_complex" "E230_dmpp[c]_complex"
"" "E129_ggdp[c]_complex" "E230_dmpp[c]_complex"
"" "x(567)" "E230_dmpp[c]_complex"
"" "E230_dmpp[c]_complex" "E66_hexdp[c]_complex"
"" "E390_acglu[c]_complex" "E142_ac[c]_coa[c]_complex"
"" "E390_acglu[c]_complex" "E154_adn[c]_complex"
"" "E390_acglu[c]_complex" "E505_4c2me[c]_complex"
"" "E390_acglu[c]_complex" "E198_12dgr_BS[c]_complex"
"" "E390_acglu[c]_complex" "E398_5mtr[c]_complex"
"" "E390_acglu[c]_complex" "E320_2ahhmp[c]_complex"
"" "E399_accoa[c]_complex" "E250_acamoxm[c]_complex"
"" "E399_accoa[c]_complex" "E217_atp[c]_dhpt[c]_complex"
"" "E399_accoa[c]_complex" "E37_atp[c]_complex"
"" "E399_accoa[c]_complex" "E210_atp[c]_complex"
"" "(x(327)" "E399_accoa[c]_complex"
"" "x(330))" "E399_accoa[c]_complex"
"" "E483_alac__S[c]_complex" "E161_ade[c]_h2o[c]_complex"
"" "E483_alac__S[c]_complex" "E266_arg__L[c]_complex"
"" "E483_alac__S[c]_complex" "E247_25dhpp[c]_h2o[c]_complex"
