"V1" "V2"
"" "E19_orn[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E149_orn[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E316_2me4p[c]_ctp[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E187_nac[c]_prpp[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E209_atp[c]_nicrnt[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E329_ps160[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E329_ps161[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E329_ps140[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E233_orot5p[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E343_atp[c]_pan4p[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E108_2mahmp[c]_4mpetz[c]_complex" "E393_2mahmp[c]_4mpetz[c]_complex"
"" "E393_2mahmp[c]_4mpetz[c]_complex" "E414_acACP[c]_malACP[c]_complex"
"" "E393_2mahmp[c]_4mpetz[c]_complex" "E295_4ppcys[c]_complex"
"" "E393_2mahmp[c]_4mpetz[c]_complex" "E354_but2eACP[c]_nadh[c]_complex"
"" "Thiamin" "E190_btn[e]_complex"
"" "E190_btn[e]_complex" "E66_ala__D[e]_complex"
"" "E190_btn[e]_complex" "E277_ala__D[e]_complex"
"" "E190_btn[e]_complex" "E81_mn2[e]_complex"
"" "E190_btn[e]_complex" "E336_mn2[e]_complex"
"" "E190_btn[e]_complex" "E340_mn2[e]_complex"
"" "E190_btn[e]_complex" "E344_mn2[e]_complex"
"" "E190_btn[e]_complex" "E357_ribflv[e]_complex"
"" "E190_btn[e]_complex" "E102_so4[e]_complex"
"" "E190_btn[e]_complex" "E384_so4[e]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E150_adn[c]_h[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E20_ade[c]_h[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E159_ade[c]_h[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E164_ade[c]_h[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E132_atp[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E174_ahcys[c]_complex"
"" "(2R,4S)-2-methyl-2,4-dihydroxydihydrofuran-3-one" "E123_4abutn[c]_nad[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E262_cys__L[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E268_cyst__L[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E145_arg__L[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E53_amet[c]_copre5[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E248_accoa[c]_oaa[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E350_dutp[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E293_dcmp[c]_h[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E362_fdp[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E144_gln__L[c]_prpp[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E261_3mob[c]_accoa[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E126_3mob[c]_mlthf[c]_complex"
"" "Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0)" "E123_4abutn[c]_nad[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E77_atp[c]_met__L[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E319_atp[c]_met__L[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E219_dgtp[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E219_gtp[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E219_dctp[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E219_ctp[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E219_datp[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E80_pser__L[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E335_pser__L[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E377_5prdmbz[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E150_dad_2[c]_h[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E262_cyst__L[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E317_prbamp[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E320_prbatp[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E219_atp[c]_complex"
"" "E123_4abutn[c]_nad[c]_complex" "E219_dttp[c]_complex"
"" "Hexanoyl-ACP (n-C6:0ACP)" "Cis-tetradec-7-enoyl-[acyl-carrier protein] (n-C14:1)"
"" "Thiamin" "E66_ala__D[e]_complex"
"" "Thiamin" "E277_ala__D[e]_complex"
"" "Thiamin" "E81_mn2[e]_complex"
"" "Thiamin" "E336_mn2[e]_complex"
"" "Thiamin" "E340_mn2[e]_complex"
"" "Thiamin" "E344_mn2[e]_complex"
"" "Thiamin" "E357_ribflv[e]_complex"
"" "Thiamin" "E102_so4[e]_complex"
"" "Thiamin" "E384_so4[e]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E414_malACP[c]_ocACP[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E414_dcaACP[c]_malACP[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E414_cdec3eACP[c]_malACP[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E414_ddcaACP[c]_malACP[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E105_3ocddec5eACP[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E353_3ocddec5eACP[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E105_3ocmrs7eACP[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E353_3ocmrs7eACP[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E86_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E389_3ocpalm9eACP[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E86_3ocvac11eACP[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E389_3ocvac11eACP[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E414_cddec5eACP[c]_malACP[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E414_malACP[c]_myrsACP[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E304_adocbip[c]_gtp[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E417_alac__S[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E138_asp__L[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E191_atp[c]_co1dam[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E178_asp__L[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E281_26dap__M[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E241_copre6[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E129_ctp[c]_glyc3p[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E286_ctp[c]_pa140[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E351_dxyl5p[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E286_ctp[c]_pa160[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E286_ctp[c]_pa161[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E286_ctp[c]_pa181[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E374_atp[c]_fmn[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E75_23dhdp[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E306_23dhdp[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E249_glu5p[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E147_glutrna[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E18_akg[c]_gln__L[c]_nadph[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E422_accoa[c]_malACP[c]_complex"
"" "E414_butACP[c]_malACP[c]_complex" "E245_2cpr5p[c]_complex"
