"V1" "V2"
"" "E23_fdp[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E172_fdp[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E278_3hpcoa[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E281_adn[c]_h[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "gsn[c]" "E54_dcmp[c]_h[c]_complex"
"" "E297_gua[c]_h[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E406_gtp[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E311_cytd[c]_h[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E211_cmp[c]_complex" "E54_dcmp[c]_h[c]_complex"
"" "E54_dcmp[c]_h[c]_complex" "E312_dctp[c]_complex"
"" "E54_dcmp[c]_h[c]_complex" "E317_dutp[c]_complex"
"" "E54_dcmp[c]_h[c]_complex" "E211_dump[c]_complex"
"" "E54_dcmp[c]_h[c]_complex" "E211_dtmp[c]_complex"
"" "E54_dcmp[c]_h[c]_complex" "E327_cellb[c]_complex"
"" "paps[c]" "E54_dcmp[c]_h[c]_complex"
"" "thm[c]" "E54_dcmp[c]_h[c]_complex"
"" "thmmp[c]" "E54_dcmp[c]_h[c]_complex"
"" "thmppp[c]" "E54_dcmp[c]_h[c]_complex"
"" "E54_dcmp[c]_h[c]_complex" "E322_3mob[c]_accoa[c]_complex"
"" "lnlccoa[c]" "E211_dcmp[c]_complex"
"" "lnlncgcoa[c]" "E211_dcmp[c]_complex"
"" "lnlncacoa[c]" "E211_dcmp[c]_complex"
"" "E129_f26bp[c]_complex" "E211_dcmp[c]_complex"
"" "E204_thdp[c]_complex" "E211_dcmp[c]_complex"
"" "E283_amp[c]_h[c]_complex" "E211_dcmp[c]_complex"
"" "E183_asp_L[c]_atp[c]_gln_L[c]_complex" "E211_dcmp[c]_complex"
"" "E45_chitob[c]_complex" "E211_dcmp[c]_complex"
"" "E265_chitob[c]_complex" "E211_dcmp[c]_complex"
"" "chit[c]" "E211_dcmp[c]_complex"
"" "E99_ahcys[c]_complex" "E211_dcmp[c]_complex"
"" "E135_1Dgali[c]_complex" "E211_dcmp[c]_complex"
"" "E169_13dpg[c]_complex" "E211_dcmp[c]_complex"
"" "E313_dcmp[c]_h[c]_complex" "E211_dcmp[c]_complex"
"" "E23_fdp[c]_complex" "E211_dcmp[c]_complex"
"" "E172_fdp[c]_complex" "E211_dcmp[c]_complex"
"" "E278_3hpcoa[c]_complex" "E211_dcmp[c]_complex"
"" "E281_adn[c]_h[c]_complex" "E211_dcmp[c]_complex"
"" "gsn[c]" "E211_dcmp[c]_complex"
"" "E297_gua[c]_h[c]_complex" "E211_dcmp[c]_complex"
"" "E406_gtp[c]_complex" "E211_dcmp[c]_complex"
"" "E311_cytd[c]_h[c]_complex" "E211_dcmp[c]_complex"
"" "E211_cmp[c]_complex" "E211_dcmp[c]_complex"
"" "E211_dcmp[c]_complex" "E312_dctp[c]_complex"
"" "E211_dcmp[c]_complex" "E317_dutp[c]_complex"
"" "E211_dcmp[c]_complex" "E211_dump[c]_complex"
"" "E211_dcmp[c]_complex" "E211_dtmp[c]_complex"
"" "E211_dcmp[c]_complex" "E327_cellb[c]_complex"
"" "paps[c]" "E211_dcmp[c]_complex"
"" "thm[c]" "E211_dcmp[c]_complex"
"" "thmmp[c]" "E211_dcmp[c]_complex"
"" "thmppp[c]" "E211_dcmp[c]_complex"
"" "E211_dcmp[c]_complex" "E322_3mob[c]_accoa[c]_complex"
"" "E_16" "E330_fru[c]_complex"
"" "E_137" "E330_fru[c]_complex"
"" "E330_fru[c]_complex" "E333_f6p_B[c]_complex"
"" "E330_fru[c]_complex" "E331_g6p_A[c]_complex"
"" "E339_grdp[h]_complex" "E61_dmpp[h]_complex"
"" "E339_grdp[h]_complex" "E340_frdp[h]_complex"
"" "E339_grdp[h]_complex" "E339_dmpp[h]_complex"
"" "E61_grdp[h]_complex" "E339_grdp[h]_complex"
"" "E340_frdp[h]_complex" "E61_dmpp[h]_complex"
"" "E61_dmpp[h]_complex" "E339_dmpp[h]_complex"
"" "E61_grdp[h]_complex" "E61_dmpp[h]_complex"
"" "E39_2HThPP[h]_complex" "E229_2HThPP[h]_complex"
"" "2mb2coa[m]" "E290_alltn[m]_h[m]_complex"
"" "2mb2coa[m]" "E291_5hiu[m]_complex"
"" "2mb2coa[m]" "2mp2coa[m]"
"" "E87_3c1hThPP[m]_h[m]_complex" "E63_2mhob[m]_complex"
"" "E27_2HThPP[m]_complex" "E63_2mhob[m]_complex"
"" "E181_2HThPP[m]_complex" "E63_2mhob[m]_complex"
"" "E182_2HThPP[m]_complex" "E63_2mhob[m]_complex"
"" "E184_2HThPP[m]_complex" "E63_2mhob[m]_complex"
"" "E63_2mhob[m]_complex" "E354_2mhob[m]_complex"
"" "E63_2mhob[m]_complex" "E63_2mhop[m]_complex"
"" "E63_2mhob[m]_complex" "E354_2mhop[m]_complex"
"" "E27_h[m]_pyr[m]_complex" "E354_3mop[m]_h[m]_complex"
"" "E87_akg[m]_h[m]_complex" "E354_3mop[m]_h[m]_complex"
"" "E181_h[m]_pyr[m]_complex" "E354_3mop[m]_h[m]_complex"
"" "E182_h[m]_pyr[m]_complex" "E354_3mop[m]_h[m]_complex"
"" "E184_h[m]_pyr[m]_complex" "E354_3mop[m]_h[m]_complex"
"" "E185_h[m]_pyr[m]_complex" "E354_3mop[m]_h[m]_complex"
"" "E63_3mop[m]_h[m]_complex" "E354_3mop[m]_h[m]_complex"
"" "E63_3mob[m]_h[m]_complex" "E354_3mop[m]_h[m]_complex"
"" "E354_3mob[m]_h[m]_complex" "E354_3mop[m]_h[m]_complex"
"" "lnlccoa[c]" "lnlncgcoa[c]"
"" "lnlccoa[c]" "lnlncacoa[c]"
"" "lnlccoa[c]" "E129_f26bp[c]_complex"
"" "lnlccoa[c]" "E204_thdp[c]_complex"
"" "lnlccoa[c]" "E283_amp[c]_h[c]_complex"
"" "lnlccoa[c]" "E183_asp_L[c]_atp[c]_gln_L[c]_complex"
"" "lnlccoa[c]" "E45_chitob[c]_complex"
"" "lnlccoa[c]" "E265_chitob[c]_complex"
"" "chit[c]" "lnlccoa[c]"
"" "lnlccoa[c]" "E99_ahcys[c]_complex"
"" "lnlccoa[c]" "E135_1Dgali[c]_complex"
"" "lnlccoa[c]" "E169_13dpg[c]_complex"
"" "lnlccoa[c]" "E313_dcmp[c]_h[c]_complex"
"" "lnlccoa[c]" "E23_fdp[c]_complex"
"" "lnlccoa[c]" "E172_fdp[c]_complex"
"" "lnlccoa[c]" "E278_3hpcoa[c]_complex"
"" "lnlccoa[c]" "E281_adn[c]_h[c]_complex"
"" "gsn[c]" "lnlccoa[c]"
"" "lnlccoa[c]" "E297_gua[c]_h[c]_complex"
"" "lnlccoa[c]" "E406_gtp[c]_complex"
"" "lnlccoa[c]" "E311_cytd[c]_h[c]_complex"
"" "lnlccoa[c]" "E211_cmp[c]_complex"
"" "lnlccoa[c]" "E312_dctp[c]_complex"
"" "lnlccoa[c]" "E317_dutp[c]_complex"
"" "lnlccoa[c]" "E211_dump[c]_complex"
"" "lnlccoa[c]" "E211_dtmp[c]_complex"
"" "lnlccoa[c]" "E327_cellb[c]_complex"
"" "lnlccoa[c]" "paps[c]"
"" "lnlccoa[c]" "thm[c]"
"" "lnlccoa[c]" "thmmp[c]"
"" "lnlccoa[c]" "thmppp[c]"
"" "lnlccoa[c]" "E322_3mob[c]_accoa[c]_complex"
"" "lnlncacoa[c]" "lnlncgcoa[c]"
"" "lnlncgcoa[c]" "E129_f26bp[c]_complex"
"" "lnlncgcoa[c]" "E204_thdp[c]_complex"
"" "lnlncgcoa[c]" "E283_amp[c]_h[c]_complex"
"" "lnlncgcoa[c]" "E183_asp_L[c]_atp[c]_gln_L[c]_complex"
"" "lnlncgcoa[c]" "E45_chitob[c]_complex"
