"V1" "V2"
"" "E207_ctp[c]_h[c]_complex" "E207_cdp_inost[c]_complex"
"" "E85_gam1p[c]_complex" "E39_3mob[c]_h2o[c]_complex"
"" "E85_gam1p[c]_complex" "E212_3mob[c]_h2o[c]_complex"
"" "E90_glu5p[c]_h[c]_complex" "E26_akg[c]_gln__L[c]_h[c]_complex"
"" "E90_glu5p[c]_h[c]_complex" "E152_akg[c]_gln__L[c]_h[c]_complex"
"" "E90_glu5p[c]_h[c]_complex" "E56_h[c]_s[c]_complex"
"" "E90_glu5p[c]_h[c]_complex" "E249_dump[c]_h[c]_mlthf[c]_complex"
"" "E122_gln__L[c]_complex" "E100_atp[c]_complex"
"" "E135_atp[c]_glu__L[c]_complex" "E164_co2[c]_mlthf[c]_nadh[c]_complex"
"" "E135_atp[c]_glu__L[c]_complex" "E51_atp[c]_dnad[c]_complex"
"" "E135_atp[c]_glu__L[c]_complex" "E276_atp[c]_dnad[c]_complex"
"" "E24_atp[c]_g1p[c]_complex" "E132_atp[c]_g1p[c]_complex"
"" "E24_atp[c]_g1p[c]_complex" "E220_2me4p[c]_ctp[c]_complex"
"" "E24_atp[c]_g1p[c]_complex" "E151_3c4mop[c]_complex"
"" "E24_atp[c]_g1p[c]_complex" "E205_2cpr5p[c]_complex"
"" "E24_atp[c]_g1p[c]_complex" "E59_2mahmp[c]_4mpetz[c]_complex"
"" "E24_atp[c]_g1p[c]_complex" "E133_4ppcys[c]_complex"
"" "E132_atp[c]_g1p[c]_complex" "E220_2me4p[c]_ctp[c]_complex"
"" "E132_atp[c]_g1p[c]_complex" "E151_3c4mop[c]_complex"
"" "E132_atp[c]_g1p[c]_complex" "E205_2cpr5p[c]_complex"
"" "E132_atp[c]_g1p[c]_complex" "E59_2mahmp[c]_4mpetz[c]_complex"
"" "E132_atp[c]_g1p[c]_complex" "E133_4ppcys[c]_complex"
"" "E145_gln__L[c]_h2o[c]_complex" "E201_hxan[c]_complex"
"" "E145_gln__L[c]_h2o[c]_complex" "E265_gua[c]_complex"
"" "E26_akg[c]_gln__L[c]_h[c]_complex" "E152_akg[c]_gln__L[c]_h[c]_complex"
"" "E26_akg[c]_gln__L[c]_h[c]_complex" "E56_h[c]_s[c]_complex"
"" "E26_akg[c]_gln__L[c]_h[c]_complex" "E249_dump[c]_h[c]_mlthf[c]_complex"
"" "E152_akg[c]_gln__L[c]_h[c]_complex" "E56_h[c]_s[c]_complex"
"" "E152_akg[c]_gln__L[c]_h[c]_complex" "E249_dump[c]_h[c]_mlthf[c]_complex"
"" "E164_co2[c]_mlthf[c]_nadh[c]_complex" "E51_atp[c]_dnad[c]_complex"
"" "E164_co2[c]_mlthf[c]_nadh[c]_complex" "E276_atp[c]_dnad[c]_complex"
"" "E254_dgtp[c]_complex" "E254_gtp[c]_complex"
"" "E254_dgtp[c]_complex" "E254_dctp[c]_complex"
"" "E254_dgtp[c]_complex" "E254_ctp[c]_complex"
"" "E254_dgtp[c]_complex" "E254_datp[c]_complex"
"" "E254_dgtp[c]_complex" "E183_gtp[c]_complex"
"" "E254_dgtp[c]_complex" "E64_5aprbu[c]_complex"
